text,label,stars
 That is good,pos,5
 Awesome!,pos,5
" Aplikasi
 habis diupdate malah sering ngecrash, close app sendiri, bikin 
frustrasi dan jadi malah ga bs belanja lewat aplikasi. Benerin itu bug 
nya.",neg,1
 Mantap,neg,4
 so far so good,neg,4
" User friendly, free shipping, no debit card additional charge. Love it!",neg,4
 ok .....,pos,5
" untuk
 harga lumayan bersaing lah dan aku sukanya notifikasi pengiriman sesuai
 dgn realisasi barangnya ada dimana. semoga kedepannya lebih banyak 
harga murah2 ya..hehe dan free ongkir",pos,5
 mantaappppp,pos,5
 Fast and reliable,pos,5
" Already installed newest version but it keep asking for ""perbarui"" or ""keluar"".",neg,1
 Good promotion i think that's all,pos,5
 mantapp,pos,5
 very useful,pos,5
 Great,pos,5
Liked it Quick process,neg,4
Good App So far so good,neg,4
" Good Views and News, Please Update in Not Expensive",pos,5
 Easy to use,pos,5
" Ternyata
 emang ga bisa bayar PDAM pontianak selain di tokopedia, sudah coba 
aplikasi lain juga ga bisa. Dulu cuma bisa 1 kali, sekarang ga bisa.",neg,3
 Easy to use. Hope there will be many promo,pos,5
 greaatt app,pos,5
 Sip,pos,5
 kadang mahal kadamg murah...! Aneh,neg,1
 Good job,pos,5
 Mudah untuk pembayaran,pos,5
 My #1 online shop,pos,5
 keren,pos,5
 Recommended,pos,5
 great!,pos,5
" blibli ok, free ongkir, pengiriman cepat",pos,5
" Bgus,
 cmn krgnya sangat susah kalo mau cek expired date, dan jg untuk 
aplikasi pembayaran pdam blm menjangkau daerah balikpapan dan promo krg 
bersaing",neg,3
 Good,pos,5
 aplikasi stop working setelah diupdate. redmi 4 plus,neg,1
 Aplikasi yg amann untuk berbelanja,pos,5
 Best services,pos,5
 Niceee,pos,5
 Easy to use,pos,5
 Good,pos,5
 Bagus,pos,5
 Good apps,pos,5
 Good,pos,5
 Awsome,pos,5
 The only e-commerce in Indonesia that ensures the convenience of shopping and the services of its customers,pos,5
" cool aps, very usefull and easy to use",pos,5
 online shop terpercaya,pos,5
" user friendly, T&C clear",pos,5
 Good app,pos,5
 Blibli bisa kredit kah??,neg,4
 Nice,pos,5
 Sy sering belanja barang Via on line setelah download aplikasi ini Menurut sy Harganya kog mahal2 ya dr pd toko 'sebelah'..?? :),neg,2
Bagus Bagus,neg,4
 Complicated,neg,3
 Good e commers app,pos,5
 Easy to use,pos,5
" nice apps, hope more item and many promo like other online shop",pos,5
 👍,pos,5
" Mahal, mending Lazada atau JD.id",neg,1
" Pantes kalah pamor ma marketplace laennya, login aja butuh dua kali, ga sinkron",neg,1
 Simple buy,pos,5
 ok,pos,5
 Helpful,neg,4
 Main thing is it's languages,pos,5
 ok,pos,5
 This is a great apps,pos,5
 great,pos,5
 Keep doing best,pos,5
 easy to use,pos,5
 kecewa pernah beli barang ga ori,neg,2
 Olshop langganan saya dari pertama,pos,5
 Masih bikin bingung,neg,3
 Abis update kenapa jadi error ya ?,neg,4
" Buka
 bli bli cuma buat ikutan flash sale, tapi aplikasinya bodoh banget 
suruh login lagi buat ikutan flash sale karena direct ke browser 
aplikasi. Dan pas login via google / facebook malah error terus. Udah 
dicoba di Hp lain tetep sama kaya gitu. Masalah error ini udah berbulan 
bulan tetep aja kaya ...Full ReviewBuka
 bli bli cuma buat ikutan flash sale, tapi aplikasinya bodoh banget 
suruh login lagi buat ikutan flash sale karena direct ke browser 
aplikasi. Dan pas login via google / facebook malah error terus. Udah 
dicoba di Hp lain tetep sama kaya gitu. Masalah error ini udah berbulan 
bulan tetep aja kaya gitu, gak ada perbaikannya kaya ditinggal kabur 
developer aplikasinya wkwkkwk",neg,1
" sudah pointing gps, enggak bisa di save karena belum input alamat padahal emang enggak bisa diinput",neg,1
 Good app,neg,1
 Best,pos,5
" Bagus
 kok aplikasinya dibandingkan aplikasi toko online yang lain, tp 
harganya sdkit lebih mahal d bandingkan toko online yg lain",pos,5
" Easy to used. Payment easy, free delivery. Useful app.",pos,5
 Very bad app... It always wants to update.. I'm so confused to use this app! Stupid app!,neg,1
 Recommended Online Shopping App,pos,5
" Bintang
 4 karena mayoritas harga produk di atas rata-rata. Pelayanan customer 
service sangat memuaskan patut dapat bintang 5. Tampilan aplikasi user 
friendly. Pengalaman belanja memuaskan.",neg,4
 Sangat ok.... konsisten,pos,5
"Bayar DP buat jualan Ini
 kan kalau mau join jadi seller harus bayar dp 500ribu, itu dibayar 
langsung apa pas selesai 1 transaksi dipotong dari keuntungan gitu?",neg,1
 Goid,pos,5
 Sayangnya skrg udah gak free ongkir,neg,1
 Mantapppp,pos,5
" Nice Experience so Far, purchase several times with no problem. Keep up the good works.",pos,5
 tolong donk kerja sama dengan PPOB milik Arindo Corp.,pos,5
" Apps
 nya aman tuk berbelanja, harganya ok servicenya ok, Blibli it's the 
Most Reliable Shopping Online! Thanks Blibli!!!! 😘 😘 😘",pos,5
"Pembelian Pulsa Kurang Memuaskan Yang
 namanya beli pulsa kita pinginnya transaksi real time bukan yang harus 
nunggu informasi dlm 24 jam. Kita dah beli tp tidak bisa langsung terima
 pulsa..endingnya tetep beli manual. Payaahh..",neg,1
" Belanja simpel ga pake ribet,  metode pembayaran lengkap",pos,5
 Loved it!!,pos,5
" Dont
 believe in their free return policy. I can't return a vacuum cleaner 
because i opened the box. What kind of return policy is that?",neg,1
 very credible merchant,pos,5
 Free ongkir dan sering promo,pos,5
 good aplication,pos,5
 nice app,pos,5
" Utk
 konfirmasi pembayaran via transfer bank lain itu butuh wkt yg 
saannggaaattt lama. Bisa satu hari lebih. Beda sm toko2 sebelah. Cm 
butuh wkt 2-3 jam.  Saran kl bs pakai sistem cek otomatis utk 
pembayaran. Biar pesanan bs cepat dikirim penjual",neg,3
 Good apps. So many advantages for customer. Good job,pos,5
 So good,pos,5
" Selama
 belanja di blibli belum pernah kecewa. Bahkan bisa free ongkir. Barang 
dari luar kota pun kena biaya hanya sedikit. Puas belanja disini.",pos,5
 Tolong ditambah dong toko untuk alat teknik semacam pertukangan dan permesinan,neg,3
 👍👍👍,pos,5
" belanja disini , lengkap , dan aplikasinya gampang pakai",pos,5
 Ok,pos,5
 Good apps... Easy to use,pos,5
 Great,pos,5
 So far soo good,pos,5
 Awsome,pos,5
 Proses pembelian smp pengiriman cepat,pos,5
" Gak bisa diisi data kartu ya, plz fix",neg,2
" Suka sekali belanja di blibli, ongkirnya sering gratis, banyak promo dan hadiah, packing bagus dan rapi, pengiriman cepat",pos,5
 Easy to use,neg,4
 mantap promonya.,pos,5
 Good,pos,5
Bageuuuus Barang2 nya up to date..harga kompetitif,pos,5
 Blibli mungkin adalah ecommerce terbaik saat ini di Indonesia! Aplikasinya juga mudah digunakan dan gesit.,pos,5
Bahagia bgt Banyak diskonnya,pos,5
" Last
 time my order never come to my address until now. I hope blibli would 
fix it ASAP. And the worse is I couldn't write of any complaint of these
 problem in after sales review.",neg,3
 bagus cepat nyaman memudahkan,pos,5
 Very good app,pos,5
" Excellent service, and friendly price!",pos,5
" Untuk tiket pesawat jarang sekali promo, kalah dengan aplikasi sebelah 
seperti Traveloka, Airy dan sejenisnya",neg,3
 trima kasih. cukup bagus dan membantu.,pos,5
 Pokoke okay deh,pos,5
 Like This,pos,5
" Bolak balik ""whoops, something wrong"". Payah..",neg,1
 Easy to use,pos,5
 very good,pos,5
 great online shop,pos,5
 Good app 👍🏻👍🏻,pos,5
 Its good application,pos,5
 Well done,pos,5
 Siiiiiipp,neg,4
" Saya
 menyarankan, dengan penambahan metode pembayaran pembelian pulsa / 
paket data / PLN / Kereta / Hotel dengan klikBCA. Agar bisa membantu 
customer yang hanya menggunakan klikBCA. Terima kasih",neg,4
 Sayang gratis ongkir ke sluruh indonesia sudah tidak ada lagi,pos,5
 Nice,neg,4
 ok,pos,5
 Belanja mudah dan tidak ribet. Banyak promo discountnya jg. Anda pasti puas.,pos,5
" promo
 sebenernya sering menarik, namun untuk ongkir selain jabodetabek, 
surabaya, dan medan seringkali nggak make sense. bisa 3x lipat dari 
ongkir ekspedisi reguler... sepertinya karena berat barang2nya dimarkup 
sih sehingga kalo beli barang yg sebenernya ringan tapi qty banyak, 
ongkir pasti ga masu...Full Reviewpromo
 sebenernya sering menarik, namun untuk ongkir selain jabodetabek, 
surabaya, dan medan seringkali nggak make sense. bisa 3x lipat dari 
ongkir ekspedisi reguler... sepertinya karena berat barang2nya dimarkup 
sih sehingga kalo beli barang yg sebenernya ringan tapi qty banyak, 
ongkir pasti ga masuk diakal. udah tanya ke cs, tapi ketika ditanyakan 
ke tim internal jawabnya untuk ongkir sudah sesuai. mungkin logikanya 
perlu diasah lagi ya kak. cm ongkir ini masalah paling parah dari blibli",neg,1
 mantappp,pos,5
" Sejauh ini sy rasa apps ok, cpt & tdk berat. Klo bisa ada menu spily pengiriman dr satu transaksi lbh mantep lg tuh ;)",neg,4
 I only need robux for this!!,pos,5
 Ok oceeeeeeeeeeeee,pos,5
 This app is easy to use,pos,5
 Good online shop,pos,5
" Should
 watch out for any promo. They give you lots of rules that will void 
their promo. Different than tokopedia or bukalapak. As soon you install,
 you get whay they promote. No hidden rules",neg,1
 good,pos,5
 Very good services and user friendly,pos,5
 aplikasi hebat untuk transaksi anda,pos,5
 This is the easy way to do shooping...,pos,5
 Toko online yg jujur. God Bless,pos,5
 Sudah lebih cepat dan mudah pakai blibli skrg,pos,5
 Mudah dan cepat ..,pos,5
 blibli kereen,pos,5
 Perlu ditambahkan fitur restore session untuk layanan chat yang terputus,neg,4
 jaga kepercayaan pelanggan,neg,4
" Simple, banyak promo, terpercaya",pos,5
" cool, it's very easy to use 👍",pos,5
 Best online shopping start up and apps 👍,pos,5
 Good price,pos,5
 lancar.. mantul,pos,5
 Great apps,pos,5
 wow,pos,5
 Pranked:(,neg,1
 I love blibli jacket,pos,5
" aplikasi
 leletttt.. membingungkan, apalagi proses pembayaran, sampe voucher 
ilang gara2 klamaan proses pembayarannya. harus bolak balik check out 
untuk tau ongkirnya, hufffttt",neg,1
 Took good use it,neg,4
 Good,pos,5
 aplikasi keren,pos,5
 Amazing apl!,neg,3
 belianja jadi mudah,pos,5
 Good,pos,5
 good,pos,5
 App mantap jarang eror,neg,4
" Easy to see the product, easy to use, complete tool for the payment process",pos,5
trust very excellent,pos,5
 Mudah digunakan,pos,5
 App crash,neg,1
 Good,pos,5
 good! banget! cuma kurang lengkap produk dan official shop nya :(,pos,5
" belanja mudah , tanpa mikir ongkir ,terbaik blibli 👍setiap ada masalah dalam pengiriman masya allah sigap , 😍",pos,5
 Wow,pos,5
 Bagus dan user friendly,pos,5
 New tshirt,pos,5
 Suka sekali.,pos,5
 marvelous!,pos,5
 Easy to used,pos,5
" Barang
 yg saya beli tidak ada stoknya, padahal sudah di konfirmasi oleh 
penjual namun proses pembatahan sendiri ribet, harus menunggu selama 2 
hari agar tercancel otomatis. Dan proses pengembalian uang 1-2 hari 
kerja total sudah akan 5 hari uang saya belum kembali. Tolong review 
kembali prosesnya un...Full ReviewBarang
 yg saya beli tidak ada stoknya, padahal sudah di konfirmasi oleh 
penjual namun proses pembatahan sendiri ribet, harus menunggu selama 2 
hari agar tercancel otomatis. Dan proses pengembalian uang 1-2 hari 
kerja total sudah akan 5 hari uang saya belum kembali. Tolong review 
kembali prosesnya untuk pengalaman user yg lebih baik.",neg,1
 ok,pos,5
 Love it!!!!!,pos,5
" very nice app, user friendly and practical",pos,5
" Customer service sama tim IT nya tulalit. Sudah email ber kali2 tapi tidak 
ada solusi. PAYAH!!!",neg,1
 Apps mudah digunakan dan transaksi pun cepat. Keep up the good work!,pos,5
 Mau verifikasi nomor handphone aja susahnya minta ampun. Delete! Selesai.,neg,1
 Good and simple process,pos,5
 Easy to use..,pos,5
 Thanks for the promos.,neg,4
 good online shop app,pos,5
 Ok,pos,5
 ok sih ..,pos,5
"Perlu sedikit perbaikan Saya g bisa ganti default alamat saya, terlalu menjengkelkan menurut saya.",neg,3
 crash,neg,1
 Good,pos,5
 Blibli istimewa,pos,5
 Nice apk,pos,5
 Trusteed shopping,pos,5
 joss,pos,5
 Goo r and older version,pos,5
 Loadingnya lama padahal sinyal full,neg,3
" aplikasi setelah diupdate muncul notifikasi perbarui aplikasi versi 5, padahal sudah update versi terkini, dan tidak bisa dibuka",neg,1
Good Excited,neg,4
 Pembatalan pesanan dapat voucher dr bliblinya,pos,5
 Perfect service!,pos,5
 Nice,pos,5
 ত gdy,pos,5
 Cepat dan bagus responnya,pos,5
 Senang berbelanja di Blibli. Banyak pilihan pembayaran. Ada cicilannya juga. Thanks Blibli.,pos,5
 Easy to use,pos,5
 Notifikasi nya tdk bisa di off jadi selalu muncul terus...,neg,3
 Nice,pos,5
 Not Bad,neg,4
 I like it,pos,5
 Good for shopping top Branded,neg,4
" The Application is good, the free shipping is amazing.",pos,5
 ok,pos,5
 nice promo,pos,5
" Easy to use, very convenient, the downside was its easier for me to go broke as i often shopping",pos,5
" Onlineshop dengan Barang berkualitas, harga bersaing, ada promo gratis ongkir pula. Mantap 👏",pos,5
" Tolong
 lebih diperhatikan orisinalitas barang2 yang dijual, mohon lebih ketat 
dalam menyeleksi seller. Jika barang yang dibeli banyak yang palsu tentu
 pelanggan akan sangat dirugikan dan lama kelamaan blibli akan ditinggal
 konsumen setianya, dan memilih marketplace lainya yang lebih 
terpercaya.",neg,1
 Cepat dan banyak,pos,5
" Sulit
 sekali menukar barang yang tidak sesuai pesanan dan cacat. Juga aneh 
bahwa ternyata pusat resolusi tidak melayani keluhan tentang 
pengembalian barang. Keluhan ditangani oleh customer service yang 
berbeda-beda, yang tidak tahu riwayat pelaporan sebelumnya. Customer 
service juga memberi jawaban ...Full ReviewSulit
 sekali menukar barang yang tidak sesuai pesanan dan cacat. Juga aneh 
bahwa ternyata pusat resolusi tidak melayani keluhan tentang 
pengembalian barang. Keluhan ditangani oleh customer service yang 
berbeda-beda, yang tidak tahu riwayat pelaporan sebelumnya. Customer 
service juga memberi jawaban yang berbeda-beda. Penjemputan barang yang 
cacat terus ditunda tanpa alasan jelas. Konsumen pun hanya bisa pasrah 
menunggu.",neg,1
Voucher ga pernah kebagian Selalu habis padahal masih sore,neg,3
 Pilihan metode pembayaran terbatas,neg,1
 Never disapointed,pos,5
 smoga banyak keuntungan berbelanja disini .. mohon banyak discount2 biar makin rajin blnja disini hehe,pos,5
 Good,neg,4
" Bkn hanya saya yg sulit verify nomor hp, karna dpt point voucher jd dipersulit",neg,3
Easy app Easy and simple to click,pos,5
" pelayanan customer carenya , sangat cepat , mantapp betul.",pos,5
 Good Apps,neg,4
 gooodddddd,pos,5
 Make everything clear and easy ...,pos,5
 belanja di Blibli TDK ada kepastian bintang 1 aja,neg,1
 Nice job,pos,5
 Aplikasinya keren... harga bersahabat,pos,5
 Simple and easy 👍,pos,5
 belanja online yang aman dan terpercaya,pos,5
 Its good,pos,5
 Yesss,pos,5
"Q&A (chat) Tidak
 ada fasilitas tanya jawab dengan penjual. Atw fasilitas chat dengan 
penjual. Mau beli barang ragu-ragu takutnya barang black market 
(handphone)",neg,2
" Pesanan sudah dibayar Luna's, tapi TIDAK DIKIRIM. Tidak Ada tindak lanjut 
setelah menghubungi customer care berkali-kali.",neg,1
 Lumayan diskon 11.11 nya,pos,5
 Blibli oke,pos,5
 Ntaps,pos,5
 Mantap,pos,5
 Good app,pos,5
 E commerce terfavorit dan terpercaya selalu menawarkan BIG DEAL. Sukses selalu,pos,5
 goood .cececddece,pos,5
 Kimandy,pos,5
 Good place to buy via online,pos,5
 mencoba mengetest mau lihat mendukung uang elektronik yang manakah makasih,pos,5
 Mncb smoga dpet brang nya yg di inginkan,pos,5
 banyak promo super murah. favorit banget belanja disini,pos,5
 Nice,neg,4
 Cool,pos,5
 Good,pos,5
 Pilihan berbelanja yang baik,neg,4
" IKLAN TERUS!! LAGI MAIN GAME, MUNCUL IKLAM BLIBLI MULU NJIR, GANGGU,",neg,1
 bgus,pos,5
 Top b.g.t,pos,5
" Good, free shipping ✌",pos,5
 Easy to use,pos,5
 paling cepat pengiriman nya.. well done blibli..,pos,5
" The best online shop for me, because it's free shipping!",pos,5
 Blibli is the best,pos,5
" Blibli bagus bgt sih, customer care nya jg baik dan ramah.terutama buat kak Yongki yg tadi udh ngebantu gue bgt hehe",pos,5
 harga selalu murah dan gratis ongkir,pos,5
 trusted,pos,5
 Mantab,pos,5
 Best online shop in Indonesia!!!,pos,5
 Great,pos,5
 Response dr cs dan app sangat baik,pos,5
 Menunggu respon kendala refund bagasi saya,neg,2
 Excelent & very hepfull,pos,5
 Asik,pos,5
" Good, easy and many promo",pos,5
" aplikasi
 tdk pernah di test untuk os baru ya?? masa org mau bayar aja di 
susahin. ga bisa masukin otp, ga bisa ganti nama, no kartu.. cso banyak 
bacot bukan kasih solusi.. di terangin harus 2x lebih...mau tau error 
dimana hubungin saya!!!",neg,1
" bagus, dipertahankan ya. diskon2 ny dan promo nya ditambahkan lagi.",pos,5
 Belum pernah belanja,neg,3
 Ok banget,pos,5
 Sebaiknya ditambahkan option transfer ke bank lain milik blibli,pos,5
 Sekarang harus beli 200rb baru free ongkir... buat kesel aj.. g jd suka deh sama app ini,neg,2
 good,pos,5
 Mudah simple,pos,5
 fast and free delivery,pos,5
" Diskon ongkos kirim nya TERBESAR. Pelayanan betul2 kelas premium, cepat dan rapih.",pos,5
 Very good,pos,5
" Very Good, free ongkir..",pos,5
 Good good good,pos,5
" guys,
 saya mengalami error di apps sejak terakhir update di 12 Apr 2019. 
Sudah coba beberapa kali un-install dan install kembali masih tetap 
muncul screen error. Mohon bantuannya yah",neg,1
 Good,pos,5
" Coba produk bisa dishare ke wa, line atau aplikasi chat apapun sehingga 
saya bisa membagikan produk ke keluarga, teman, dengan gampang.",neg,3
 mantap ini promony,pos,5
"Overall cukup baik Sudah
 cukup baik. Hanya mungkin bisa lebih di improve pada proses pengiriman 
barang nya agar bisa lebih cepat lagi. Dan kalau bisa blibli poin nya 
bisa di buat promo2 yang menarik agar jadi lebih sering khilaf belanja.",neg,4
 The best shopping app,pos,5
 ok,pos,5
 Lebih baik lagi bila ada pembayaran dengan OVO,pos,5
 I don't like,neg,1
 I like it,pos,5
 Convenient,neg,4
 ok banged,pos,5
" Tolong upgrade ""search product"" kalian lebih akurat",pos,5
 Good job and good app,pos,5
 Cool apps with a lot of promo,neg,4
 It has been good experience shopping with...,pos,5
 Great,neg,4
"Catatan produk Catatan
 prodak tidak lengkap kelihatan asal2an. Catatan mengenai Garansi barang
 sering enggak ada. Catatan kondisi barang padahal sangat penting. 
Harga2 barang sekarang agak tidak bersaing dgn OS seperti Laz***. Barang
 banyak yg kosong masih di pajang dgn Harga. Pengiriman perbanyak COD 
dan lebih ce...Full ReviewCatatan
 prodak tidak lengkap kelihatan asal2an. Catatan mengenai Garansi barang
 sering enggak ada. Catatan kondisi barang padahal sangat penting. 
Harga2 barang sekarang agak tidak bersaing dgn OS seperti Laz***. Barang
 banyak yg kosong masih di pajang dgn Harga. Pengiriman perbanyak COD 
dan lebih cepat lagi.",neg,3
 Nice App with free surcharge or shipmen fee. Keep workin' on it...!!!,pos,5
 Easy and Cheaper,neg,4
 good so far,pos,5
" Thanks for the promotion blibli, love it",pos,5
" Easy to use, good price, free shipping and fast delivery",pos,5
 Easy to use,pos,5
 I love it,pos,5
 Mantap. Selama ini selalu puas berbelanja di blibli. Tp terkadang msh terkendala karena kadang loading lama,pos,5
" Amazing Application, Love it !",pos,5
 Okkk,pos,5
 Good,neg,2
 ok bgt,pos,5
" selalu pertahankan free ongkirnya ya dan semoga semakin banyak lagi pilihan produknya, terima kasih Blibli",neg,4
 Easy for transaction. Very good,pos,5
 Mudah mencari barang yg diinginkan dan cepat transaksinya.,pos,5
 cukup memudahkan,pos,5
 Good,pos,5
" Sudah
 dua kali transaksi di sini dua2nya luar biasa mengecewakan:  1. Beli 
headset: barang dikirim beda dgn gambar. Barangnya pun kualitas bawah. 
Saya pernah beli barang yg sm di ITC, harganya sm dgn yg tertera di 
Blibli yg 'katanya' sudah didiskon. 2. Beli HP Nokia: proses pembayaran 
saya lakukan s...Full ReviewSudah
 dua kali transaksi di sini dua2nya luar biasa mengecewakan:  1. Beli 
headset: barang dikirim beda dgn gambar. Barangnya pun kualitas bawah. 
Saya pernah beli barang yg sm di ITC, harganya sm dgn yg tertera di 
Blibli yg 'katanya' sudah didiskon. 2. Beli HP Nokia: proses pembayaran 
saya lakukan sampai selesai, pakai KK, tau2 status transaksi nya malah 
cancelled. Stlh lapor dan dicek ke financenya, ternyata uangnya sdh 
masuk. Kan bahaya kalau sistem pembayarannya msh suka error. 3. Coba cek
 token PLN nya. Masa token 100 rb dijual 125 rb? Itupun katanya sdh 
didiskon dr harga awal 130 rban. Saya jd ragu sm keaslian diskon Blibli.
  Honestly, I hate to attack a business, since I believe that they're 
growing it in bunch of pains. But if you're not being honest and playing
 people's trust, that will be different story.",neg,1
" free shipping, many promotion",pos,5
" Memuaskan,",pos,5
" Fiturnya yg gak komplit bikin seller & buyer ketetetan. Rate cukup segitu, 
bila ada improvement bisa naik.",neg,1
" Kecewa
 Pesanan sampai saat ini lom sampai , pesan tgl 22des , estimasti 25-28 
des , payah. Pdhal sudah dbayar lunas, klo COD mah bodo amat pesanan nya
 mau sampai apa ga",neg,1
 Great and usefull,pos,5
 Banyak harga khusus nya.... Keren,pos,5
" Easy to use, free shipping..",pos,5
" Ini kenapa orderan saya belum datang dari tgl 30 Nov, padahal udah dlam pengiriman pd tgl 03",neg,3
Mantap Keren bgd. Banyak yang perlu di improve tapi nya,pos,5
" can find many easy, fast, trusted sellers",pos,5
 Easy to buy and pay,pos,5
 Good application,pos,5
 Nicee app,pos,5
 mantappl,pos,5
 Nice subscribe kadekkridma,pos,5
 Eni,pos,5
 Really helpfull,pos,5
" setelah di update,kolom type untuk fitur chat ketutup sama keyboard hp...mohon diperbsiki",pos,5
 A lot of promotion & discount,pos,5
" Online shopping terkeren! Banyak produk bagus2 bermerk harganya murah dan 
original. Delivery kilat. Free returns. Pokoknya the best!!",pos,5
 Good,neg,4
 telah melakukan pembayaran utk tiket pesawat. tapi smpai skrg masih minta d lakukan pembayaran. 😡🤬,neg,1
 Nice,pos,5
 Aplikasi yang bagus... Sangat membantu,pos,5
Easy peasy Very simple and easy,pos,5
 good,pos,5
Love the promotion Love it the promotion.. Always show the best promo,pos,5
" Good app and very simple, easy to use",pos,5
 I Love blibli,pos,5
" Belanja jadi lebih mudah, hemat ongkos kirim juga",pos,5
 ok,pos,5
 Ok,pos,5
" Best e-commerce technology implementation after Amazon, most advance application and website, excellence in after sales!",pos,5
 Cicilan kartu kreditnya gak ada yg 24bulan,pos,5
 love  for free shipping,pos,5
 Good,pos,5
 UI looks outdated! Update to a more modern UI but still simple to navigate to find stuff. Fix fast.,neg,2
 Gak banget deh,neg,1
 Mantap betul disc 100%,pos,5
" Sedih gak jadi dapat voucher cashback 25 juni 18 dengan info akun belum 
diverifikasi, padahal sudah menjadi member sejak feb 18, selalu mendapatkan 
email konfirmasi pembelian, ternyata tidak menjamin akun sudah 
diverifikasi. Info dari customer service untuk mengetahui akun sudah 
diverifikasi har...Full ReviewSedih gak jadi dapat voucher cashback 25 juni 18 dengan info akun belum 
diverifikasi, padahal sudah menjadi member sejak feb 18, selalu mendapatkan 
email konfirmasi pembelian, ternyata tidak menjamin akun sudah 
diverifikasi. Info dari customer service untuk mengetahui akun sudah 
diverifikasi harus logout dulu. Mana pernah kepikiran untuk logout dulu 
sebelum belanja. Teman-teman yang lain Jangan lupa verifikasi akun ya 
dengan cara logout dulu. Akhirnya, aplikasi yang gak bisa diandalkan karena 
harus logout dulu pembeli yang menanggung resiko kehilangan jatah 
vouchernya.",neg,1
 free ongkir dan excellent packaging,pos,5
 good,pos,5
 good,pos,5
 semua jadi mudah,pos,5
 We will get all information that we needed or expected,pos,5
 Diskon nya asik.,pos,5
 Everything is good. Love the free shipping. However I wish you guys will add more products. Good luck and keep it up!,pos,5
" ketika mau review utk kualitas barang yg buruk, sistem langsung bilang 'system error' terus menerus.",neg,1
" barangnya ori ori, bayar simple, selalu dkirim rapih & cepat, byk promo..",pos,5
 VeryGood,neg,4
" Aplikasiny oke, promony oke",pos,5
 Shipment from jakarta to jakarta needs 2 days even more,neg,4
Sangat bagus Good and fast responsive..,pos,5
 good,pos,5
 excellent.... satisfy so far,pos,5
 Ok lah... Cuman reward programnya semakin dikit...,neg,2
 Sang bermanfaat dpt freeong,pos,5
" kurang
 forum diskusi antara buyer ke seller, kadang ada seller tdk bersedia 
mengirim barang ke lokasi buyer, harusnya dpt dipertanyakan dulu tdk 
asal cancel.",neg,3
 Tingkatkan trus pelayanannya,pos,5
 good,pos,5
 Sistem sering error pdhal sudah paling update,neg,2
 Nice,pos,5
" saya dulu pakai yang website, skrg pake mobile apps jadi lebih muda lebih simple akses darimana ajah, shopping kapan aja,",pos,5
 Fast delivery,pos,5
 Well done.,pos,5
" lengkap, murah, terjamin",pos,5
 Good,neg,4
 Good,pos,5
 easy app simple for shopping,pos,5
" helpful, good n original product, fast, good n free delivery.. great job!",pos,5
 Tks blibli,pos,5
 Oke... Bnyk promo diskon nya...,pos,5
 Senang mencoba.. semoga barangnya sampai sesuai dengan kualitas yang diharapkan,pos,5
 Murah Banyak Voucher,pos,5
 Good selling & easy buying,pos,5
 I love my experienced shopping with bli bli. Thankyouuu so much. Good app,pos,5
 Memuaskan,pos,5
"mantap jiwa udah enteng skarang aplikasinya, cari apa2 gak lemot dan berat.",pos,5
 Recomended,pos,5
" App makin ancur aja. Kalo gak hang, pasti langsung force close. Keluar sendiri",neg,1
" Belanja
 di BliBli sangat memuaskan, mulai dari cara payment, packing, 
keakuratan pengiriman, notifnya. Melihat packing BliBli itu udah bikin 
jatuh cinta duluan, kemasan TOP. Hanya saja pernah 1x dikecewakan oleh 
penjual, kirim barang salah semua.  Dan respons CS nya lumayan laaah 
untuk proses return...Full ReviewBelanja
 di BliBli sangat memuaskan, mulai dari cara payment, packing, 
keakuratan pengiriman, notifnya. Melihat packing BliBli itu udah bikin 
jatuh cinta duluan, kemasan TOP. Hanya saja pernah 1x dikecewakan oleh 
penjual, kirim barang salah semua.  Dan respons CS nya lumayan laaah 
untuk proses return.  Tapi kenapa yaa, akhir2 ini Aplikasi Blibli gak 
bisa dibuka, punya saya aja atau emang lagi trouble?  Lobe BliBli",pos,5
 Keep doing well and more hot deals,pos,5
 Good. Banyak promo,pos,5
 Good shopping experience,pos,5
 The best shopping app so far. Easy search and best deals,pos,5
" Pelayanan
 tidak baik.. pesanan sudah siap kirim tapi tidak di delivery.. sudah 
lapor sudah dijanjikan untuk investigasi namun tidak ada action sama 
sekali.. disarankan cancel order namun di menu tidak tersedia.. nomer 
customer servicr sibuk terus.. pesanan saya status nya ga jelas !!!",neg,1
 Love this one,neg,4
 Wokke333.......,pos,5
nice app easy to use,pos,5
 Good app for online shopping,pos,5
 Good ecom,neg,4
 good,pos,5
 Bisa chat tapi kok abis itu ilang ga muncul lagi,pos,5
 Bagus appnya. Cukup mudah dipahami.,pos,5
 Good app,pos,5
" Customer service yang ramah, system pengembalian barang yang tersistemasi 
dengan baik, cepat terbuka dan aman. Penyelesaian masalah2 dengan cepat. 
Tempat belanja yang aman dan terpercaya. Note: pintar2 memilah barang 
sebelum membeli.",pos,5
" no guarantee that you can get what you order. the seller sent what they have, not what buyer want. the ecom never feel wrong.",neg,1
 edaaan,pos,5
 Good,pos,5
" Joss, banyakin lg dong promonya..",neg,4
 thx Blibli,pos,5
 Makin jelek Aja blibli,neg,1
 Good app,pos,5
 Blibli worth the time and shop,pos,5
 Best online shopping app! Fast respon merchats with good quality products. Very nice,pos,5
 Lumayan lengkap. Pembayaran up2det,pos,5
